model,condition,row_type,goal_achieved_strict_all_k,recall_kept_all_k,violation_lower_all_k,avg_violation_lower,method,candidate_top_n,alpha,gamma,beta,avg_recall_minus_violation,avg_violation,baseline_avg_violation,recall@3,recall@5,recall@7,recall@9,baseline_recall@3,baseline_recall@5,baseline_recall@7,baseline_recall@9,recall_kept@3,recall_kept@5,recall_kept@7,recall_kept@9,violation_rate@3,violation_rate@5,violation_rate@7,violation_rate@9,baseline_violation_rate@3,baseline_violation_rate@5,baseline_violation_rate@7,baseline_violation_rate@9,violation_lower@3,violation_lower@5,violation_lower@7,violation_lower@9,source_csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.1,all,0.25,0.25,0.1,0.7725,0.135750,0.882250,0.889,0.909,0.915,0.92,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.109,0.132,0.145,0.157,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.2,all,0.25,0.25,0.2,0.5912499999999999,0.042750,0.882250,0.591,0.628,0.65,0.667,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.035,0.044,0.045,0.047,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.3,all,0.25,0.25,0.3,0.0945,0.008750,0.882250,0.096,0.102,0.105,0.11,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.007,0.009,0.009,0.01,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.5,all,0.25,0.25,0.5,0.012249999999999999,0.007500,0.882250,0.016,0.019,0.022,0.022,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.006,0.008,0.008,0.008,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.75,all,0.25,0.25,0.75,0.0014999999999999992,0.007500,0.882250,0.009,0.009,0.009,0.009,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.006,0.008,0.008,0.008,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b1,all,0.25,0.25,1.0,0.0005,0.007500,0.882250,0.008,0.008,0.008,0.008,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.006,0.008,0.008,0.008,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.1,all,0.5,0.5,0.1,0.7110000000000001,0.212000,0.882250,0.911,0.922,0.928,0.931,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.167,0.208,0.231,0.242,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.2,all,0.5,0.5,0.2,0.7725,0.135750,0.882250,0.889,0.909,0.915,0.92,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.109,0.132,0.145,0.157,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.3,all,0.5,0.5,0.3,0.7622499999999999,0.088500,0.882250,0.828,0.845,0.863,0.867,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.076,0.088,0.091,0.099,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.5,all,0.5,0.5,0.5,0.219,0.015000,0.882250,0.215,0.234,0.241,0.246,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.013,0.015,0.016,0.016,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.75,all,0.5,0.5,0.75,0.049249999999999995,0.008500,0.882250,0.054,0.058,0.059,0.06,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.007,0.009,0.009,0.009,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b1,all,0.5,0.5,1.0,0.012249999999999999,0.007500,0.882250,0.016,0.019,0.022,0.022,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.006,0.008,0.008,0.008,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.1,all,0.75,0.75,0.1,0.69025,0.236250,0.882250,0.916,0.925,0.93,0.935,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.188,0.232,0.25,0.275,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.2,all,0.75,0.75,0.2,0.73775,0.183500,0.882250,0.908,0.921,0.926,0.93,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.139,0.18,0.199,0.216,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.3,all,0.75,0.75,0.3,0.7725,0.135750,0.882250,0.889,0.909,0.915,0.92,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.109,0.132,0.145,0.157,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.5,all,0.75,0.75,0.5,0.738,0.076500,0.882250,0.782,0.81,0.828,0.838,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.064,0.079,0.08,0.083,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.75,all,0.75,0.75,0.75,0.219,0.015000,0.882250,0.215,0.234,0.241,0.246,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.013,0.015,0.016,0.016,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b1,all,0.75,0.75,1.0,0.06675,0.008500,0.882250,0.07,0.073,0.077,0.081,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.007,0.009,0.009,0.009,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b0.1,all,1.0,1.0,0.1,0.6780000000000002,0.249250,0.882250,0.915,0.927,0.929,0.938,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.198,0.243,0.265,0.291,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b0.2,all,1.0,1.0,0.2,0.7110000000000001,0.212000,0.882250,0.911,0.922,0.928,0.931,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.167,0.208,0.231,0.242,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b0.3,all,1.0,1.0,0.3,0.751,0.167500,0.882250,0.904,0.918,0.924,0.928,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.129,0.165,0.181,0.195,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b0.5,all,1.0,1.0,0.5,0.782,0.107250,0.882250,0.863,0.886,0.901,0.907,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.091,0.105,0.113,0.12,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b0.75,all,1.0,1.0,0.75,0.6595,0.055000,0.882250,0.677,0.71,0.727,0.744,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.044,0.054,0.058,0.064,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b1,all,1.0,1.0,1.0,0.219,0.015000,0.882250,0.215,0.234,0.241,0.246,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.013,0.015,0.016,0.016,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1.5_b0.1,all,1.5,1.5,0.1,0.6635,0.265750,0.882250,0.917,0.929,0.931,0.94,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.21,0.253,0.286,0.314,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1.5_b0.2,all,1.5,1.5,0.2,0.69025,0.236250,0.882250,0.916,0.925,0.93,0.935,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.188,0.232,0.25,0.275,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1.5_b0.3,all,1.5,1.5,0.3,0.7110000000000001,0.212000,0.882250,0.911,0.922,0.928,0.931,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.167,0.208,0.231,0.242,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1.5_b0.5,all,1.5,1.5,0.5,0.7590000000000001,0.155750,0.882250,0.898,0.914,0.92,0.927,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.122,0.151,0.167,0.183,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1.5_b0.75,all,1.5,1.5,0.75,0.782,0.107250,0.882250,0.863,0.886,0.901,0.907,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.091,0.105,0.113,0.12,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1.5_b1,all,1.5,1.5,1.0,0.738,0.076500,0.882250,0.782,0.81,0.828,0.838,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.064,0.079,0.08,0.083,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g2_b0.1,all,2.0,2.0,0.1,0.6545000000000001,0.274750,0.882250,0.916,0.929,0.932,0.94,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.217,0.262,0.294,0.326,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g2_b0.2,all,2.0,2.0,0.2,0.6780000000000002,0.249250,0.882250,0.915,0.927,0.929,0.938,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.198,0.243,0.265,0.291,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g2_b0.3,all,2.0,2.0,0.3,0.69525,0.230500,0.882250,0.914,0.925,0.93,0.934,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.181,0.227,0.245,0.269,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g2_b0.5,all,2.0,2.0,0.5,0.7310000000000001,0.190750,0.882250,0.909,0.921,0.927,0.93,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.146,0.185,0.209,0.223,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g2_b0.75,all,2.0,2.0,0.75,0.7677500000000002,0.142750,0.882250,0.892,0.912,0.918,0.92,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.112,0.137,0.158,0.164,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
text-embedding-3-small,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g2_b1,all,2.0,2.0,1.0,0.782,0.107250,0.882250,0.863,0.886,0.901,0.907,0.931000,0.946000,0.953000,0.954000,False,False,False,False,0.091,0.105,0.113,0.12,0.835000,0.883000,0.900000,0.911000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_text_embedding_3_small_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,baseline,,,,,baseline,,,,,0.20324999999999996,0.742500,0.742500,0.931,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,,,,,0.669,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,,,,,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.25_b0.1,5,0.25,0.25,0.1,0.32874999999999993,0.613000,0.742500,0.915,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.151,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.25_b0.2,5,0.25,0.25,0.2,0.31875,0.597000,0.742500,0.811,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.087,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.25_b0.3,5,0.25,0.25,0.3,0.24349999999999997,0.587500,0.742500,0.472,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.049,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.25_b0.5,5,0.25,0.25,0.5,0.20499999999999996,0.585750,0.742500,0.311,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.042,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.25_b0.75,5,0.25,0.25,0.75,0.18624999999999997,0.587250,0.742500,0.242,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.048,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.25_b1,5,0.25,0.25,1.0,0.17849999999999996,0.588000,0.742500,0.214,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.051,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.5_b0.1,5,0.5,0.5,0.1,0.31825,0.625500,0.742500,0.923,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.201,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.5_b0.2,5,0.5,0.5,0.2,0.32874999999999993,0.613000,0.742500,0.915,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.151,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.5_b0.3,5,0.5,0.5,0.3,0.33174999999999993,0.604000,0.742500,0.891,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.115,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.5_b0.5,5,0.5,0.5,0.5,0.295,0.592250,0.742500,0.697,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.068,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.5_b0.75,5,0.5,0.5,0.75,0.22224999999999998,0.586750,0.742500,0.384,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.046,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.5_b1,5,0.5,0.5,1.0,0.20499999999999996,0.585750,0.742500,0.311,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.042,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.75_b0.1,5,0.75,0.75,0.1,0.31349999999999995,0.630750,0.742500,0.925,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.222,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,False,True,score_target_minus_trap_c5_g0.75_b0.2,5,0.75,0.75,0.2,0.3227499999999999,0.620500,0.742500,0.921,0.942,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.181,0.74,0.772,0.789,0.669000,0.740000,0.772000,0.789000,True,False,False,False,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
